worker_id,external_id,judgments_count,missed_count,golds_count,missed_test_percentage,agreement,forgiven_count,feedback_count,frontload_count,frontload_missed,channel,country,region,city,last_ip,flagged_at,rejected_at,approved_at,bonus,flag_reason,trust_overall,submission_rate,level_1_contributors
21627688,E25D81A5437A27C82BFA95FAD8D0CB36,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21628557,5DA301F4751485B9044935D48A84480F,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21630481,E4024DB835B9E3D36964A2442E880D82,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21630593,9A6E3D71352027CB41A29D4352C72707,15,1,6,0.166666667,,0,0,0,0,neodev,MKD,41,Skopje,79.126.137.131,,,,0,,0.8333,30,1
21631024,5974314,0,0,0,#DIV/0!,,0,0,0,0,clixsense,,,,,,,,0,,1,0,1
21636292,FB62388E257B797B0DD4E15F98F7C799,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21638329,pauroberta,0,0,0,#DIV/0!,,0,0,0,0,getpaid,,,,,,,,0,,1,0,1
21644510,60AA18A71CA4E66C41A29D4352C72707,5,0,4,0,,0,0,0,0,neodev,IDN,8,Surabaya,112.215.44.21,,,,0,,1,300,1
21644799,A653FCA3CF986CD70DD4E15F98F7C799,5,1,4,0.25,,0,0,0,0,neodev,VEN,25,Caracas,200.41.118.129,,,,0,,0.75,300,1
21659134,8E985746106B1034DD6A67EA287D2489,10,2,5,0.4,,0,0,0,0,neodev,BGR,51,Karlovo,94.156.73.241,,,,0,,0.6,300,1
21662905,AAE9B583BE4933E741A29D4352C72707,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21670801,DA87AC8A2835226893CA06397A287A80,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21671240,FFF8DA6C43E617A341A29D4352C72707,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21676331,5D533AAAFAD6FD6B93CA06397A287A80,5,0,3,0,,0,0,0,0,neodev,SVK,2,Bratislava,78.99.223.68,,,,0,,1,0,1
21679399,685C723D7FA31D082BFA95FAD8D0CB36,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21688503,5D445978EED9BA1B2BFA95FAD8D0CB36,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21689010,06BE5F3C1748CF5A0DD4E15F98F7C799,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21703489,244322,0,0,0,#DIV/0!,,0,0,0,0,tremorgames,,,,,,,,0,,1,0,1
21704290,B8298DE0DC117F85DD6A67EA287D2489,59,4,16,0.25,,0,0,0,0,neodev,TUR,17,Ìàanakkale,78.190.91.130,2/12/14 7:58,,,0,"Selected ‰ÛÏunable‰Ûù for all tasks. Entered ‰ÛÏhttp://www.pbase.com/hjsteed/flowers_only‰Ûù in all comments boxes.
",0.75,39,1
21709197,3883881911BF4B5EBD9CE4BD64DFB8C1,10,1,1,1,,2,0,0,0,neodev,PRT,,,89.152.205.49,,,,0,,0,300,1
21712749,F368EA0581A27B292BFA95FAD8D0CB36,5,3,3,1,,0,0,0,0,neodev,VEN,23,Maracaibo,190.142.203.9,,,,0,,0,300,1
21714897,8E7517896CDBBE0B24750D543524A854,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21717047,F1F1B8C2EA1621160DD4E15F98F7C799,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21717082,5989274,0,0,0,#DIV/0!,,0,0,0,0,clixsense,,,,,,,,0,,1,0,1
21719750,5989693,0,0,0,#DIV/0!,,0,0,0,0,clixsense,,,,,,,,0,,1,0,1
21721358,246162,0,0,0,#DIV/0!,,0,0,0,0,tremorgames,,,,,,,,0,,1,0,1
21721566,22306,0,0,0,#DIV/0!,,0,0,0,0,eup_slw,,,,,,,,0,,1,0,1
21723609,5B9733B6547CE3B4BD9CE4BD64DFB8C1,5,2,4,0.5,,0,0,0,0,neodev,ARG,,,190.177.5.179,,,,0,,0.5,0,1
21733331,9C183B66F5E4F8F8DD6A67EA287D2489,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21743413,153257,0,0,0,#DIV/0!,,0,0,0,0,bitcoinget,,,,,,,,0,,1,0,1
21753680,1276928CFEEA7303BD9CE4BD64DFB8C1,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21770028,BF0048DA2949F41D0FA9E28369487118,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21773115,5999254,0,0,0,#DIV/0!,,0,0,0,0,clixsense,,,,,,,,0,,1,0,1
21782734,6836D5565666F51793CA06397A287A80,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21786229,D09C1EC77C4147520DD4E15F98F7C799,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21792404,251216,5,2,3,0.666666667,,0,0,0,0,tremorgames,ARG,1,Mar Del Plata,201.254.80.165,,,,0,,0.3333,300,1
21800814,B8746E01E3C573F4044935D48A84480F,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21832136,250422,0,0,0,#DIV/0!,,0,0,0,0,tremorgames,,,,,,,,0,,1,0,1
21832559,evilbg1121,0,0,0,#DIV/0!,,0,0,0,0,instagc,,,,,,,,0,,1,0,1
21833437,0AD8F42CC006442441A29D4352C72707,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21844648,EA9DD371188F0CC424750D543524A854,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21844870,41FE45CC4C92DBEB41A29D4352C72707,15,1,6,0.166666667,,0,0,0,0,neodev,ESP,29,Madrid,2.137.149.54,,,,0,,0.8333,300,1
21869320,6016664,0,0,0,#DIV/0!,,0,0,0,0,clixsense,,,,,,,,0,,1,0,1
21878387,B2A476F3D6A5399C044935D48A84480F,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21879180,D4C5754EBA2C7B9A0DD4E15F98F7C799,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21880633,D80567E0B4FA8A336964A2442E880D82,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21881431,664DEE0CB6B8B58893CA06397A287A80,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21885557,92D48A65DC5FC30D6964A2442E880D82,5,2,4,0.5,,0,0,0,0,neodev,MEX,15,Mexico,187.145.117.68,,,,0,,0.5,0,1
21890377,73C87CE6AE8188CBBD9CE4BD64DFB8C1,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21892046,3C76BF25C1D148160FA9E28369487118,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21898607,6A9E558E142B3ED30DD4E15F98F7C799,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21903225,32EB021E97B92EF36964A2442E880D82,10,3,5,0.6,,0,0,0,0,neodev,HUN,,,81.182.35.229,,,,0,,0.4,300,1
21935401,82FD76416B5BED37044935D48A84480F,5,1,3,0.333333333,,0,0,0,0,neodev,GRC,35,Athens,85.75.242.235,,,,0,,0.6667,300,1
21951218,6031154,20,2,7,0.285714286,,0,0,0,0,clixsense,PAK,4,Lahore,39.55.11.51,2/11/14 14:59,,,0,Did not understand task: Entered ‰ÛÏhandmade flowers‰Ûù in all comments,0.7143,255,1
21966371,873050140388D4EDBD9CE4BD64DFB8C1,5,2,3,0.666666667,,0,0,0,0,neodev,SRB,0,Belgrade,178.148.205.187,,,,0,,0.3333,0,1
21972083,8BB90D601611FC3EDD6A67EA287D2489,5,1,3,0.333333333,,0,0,0,0,neodev,COL,26,Bucaramanga,200.114.6.165,2/11/14 11:05,,,0,Genuine spammer: entered ‰ÛÏ12312312asdasdas‰Ûù in fields,0.6667,0,1
21985795,20F14FC52683AD0F2BFA95FAD8D0CB36,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21995321,5997009,5,3,3,1,,0,0,0,0,clixsense,MKD,41,Skopje,78.157.23.166,,,,0,,0,0,1
21998063,0C0EC95F181960FA2BFA95FAD8D0CB36,5,2,3,0.666666667,,0,0,0,0,neodev,CHN,23,Shanghai,180.168.24.58,,,,0,,0.3333,300,1
22005664,B36A8FA3BF0C33CB41A29D4352C72707,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
22005879,E606D111E5CCAC5EDD6A67EA287D2489,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
22006172,9C03D61820AE56406964A2442E880D82,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
22016719,1165801,0,0,0,#DIV/0!,,0,0,0,0,prodege,,,,,,,,0,,1,0,1
22016868,8E0BEFEE11C637756964A2442E880D82,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
22027917,8FE564A44BA538510FA9E28369487118,5,4,4,1,,0,0,0,0,neodev,BGD,81,Dhaka,180.234.106.164,,,,0,,0,0,1
22038536,AEC7F00A0B54CE440DD4E15F98F7C799,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
22049207,AF6A345088AFF8572BFA95FAD8D0CB36,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
22057295,BC814C12C7450BE193CA06397A287A80,14,1,6,0.166666667,,0,0,0,0,neodev,CHL,6,Concepcion,190.100.129.51,,,,0,,0.8333,210,1
22058436,524D99209A0369190DD4E15F98F7C799,19,2,6,0.333333333,,0,0,0,0,neodev,GRC,38,Patras,150.140.216.82,,,,0,,0.6667,51,1
22118122,7E0DCF8A440D246041A29D4352C72707,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
22121703,03C13EE219401DF293CA06397A287A80,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
22122608,2238E20CF58A6A670FA9E28369487118,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
22159040,6066337,0,0,0,#DIV/0!,,0,0,0,0,clixsense,,,,,,,,0,,1,0,1
22163678,1DB3A9A60DC587F4044935D48A84480F,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
22174246,2AF5F731533B068041A29D4352C72707,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
22176412,6069633,18,3,7,0.428571429,,0,0,0,0,clixsense,GRC,38,Patras,150.140.216.82,2/11/14 15:05,,,0,Entered ‰ÛÏRose‰Ûù for each task,0.5714,216,1
22181668,e5c317f568c7386cb814d932563aa3c1afecb647,0,0,0,#DIV/0!,,0,0,0,0,coinworker,,,,,,,,0,,1,0,1
22201322,384499,0,0,0,#DIV/0!,,0,0,0,0,vivatic,,,,,,,,0,,1,0,1
22210041,70570,0,0,0,#DIV/0!,,0,0,0,0,gifthunterclub,,,,,,,,0,,1,0,1
22211944,6075780,0,0,0,#DIV/0!,,0,0,0,0,clixsense,,,,,,,,0,,1,0,1
22227705,ECF7812F91FA2B8C2BFA95FAD8D0CB36,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
22232053,D16DAC50D2A7FB2E6964A2442E880D82,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
22251598,291327,0,0,0,#DIV/0!,,0,0,0,0,tremorgames,,,,,,,,0,,1,0,1
22265514,6085787,0,0,0,#DIV/0!,,0,0,0,0,clixsense,,,,,,,,0,,1,0,1
22339180,51431D7958FD5B8941A29D4352C72707,5,1,4,0.25,,0,0,0,0,neodev,BIH,1,Sarajevo,31.176.248.8,,,,0,,0.75,300,1
22371851,6105289,5,1,2,0.5,,0,0,0,0,clixsense,GBR,H2,Preston,86.148.186.194,,,,0,,0.5,300,1
